customer_id,film_id,store_id,rental_id,rental_price,rental_duration,late_fees
324,348,2,5702,2.99,5.0,0.0
324,487,2,3947,4.99,1.0,0.0
324,51,2,14479,7.99,4.0,0.0
324,521,2,7263,7.99,6.0,0.0
324,531,1,7240,3.99,0.0,0.0
324,570,2,14262,8.99,8.0,3.0
324,651,2,563,3.99,0.0,0.0
324,720,1,5778,0.99,5.0,2.0
324,723,2,7960,6.99,3.0,0.0
324,725,2,13356,0.99,6.0,0.0
324,73,2,4197,0.99,9.0,4.0
324,761,2,6034,2.99,2.0,0.0
324,776,2,4368,4.99,5.0,0.0
324,814,1,1740,0.99,9.0,3.0
324,828,2,12543,2.99,8.0,1.0
324,890,1,8698,3.99,9.0,4.0
324,974,1,15263,4.99,1.0,0.0
324,979,1,2590,2.99,6.0,0.0
324,986,2,13965,2.99,1.0,0.0
324,99,2,9651,4.99,6.0,0.0
325,11,1,12779,3.99,1.0,0.0
325,117,1,12097,4.99,2.0,0.0
325,118,1,8539,0.99,9.0,2.0
325,228,1,10412,0.99,6.0,2.0
325,263,1,7687,2.99,9.0,3.0
325,37,2,15009,0.99,7.0,4.0
325,388,1,2808,2.99,7.0,2.0
325,397,1,14672,5.99,3.0,0.0
325,444,1,5740,2.99,6.0,3.0
325,45,2,6135,4.99,2.0,0.0
325,514,1,10070,4.99,2.0,0.0
325,545,1,2502,4.99,4.0,0.0
325,593,2,7223,9.99,9.0,3.0
325,668,2,10030,2.99,2.0,0.0
325,729,2,14452,3.99,5.0,0.0
325,73,1,10326,4.99,6.0,1.0
325,738,2,131,5.99,5.0,2.0
325,783,1,13054,4.99,4.0,0.0
325,785,2,5775,4.99,2.0,0.0
325,890,2,5470,5.99,3.0,0.0
325,941,2,2507,4.99,1.0,0.0
325,964,2,6622,0.99,7.0,3.0
326,100,2,5147,5.99,8.0,1.0
326,103,1,2086,0.99,8.0,1.0
326,127,1,7117,2.99,8.0,3.0
326,158,2,9855,0.99,7.0,1.0
326,200,2,10720,0.99,8.0,1.0
326,244,1,11428,2.99,7.0,2.0
326,295,1,8467,5.99,3.0,0.0
326,322,1,875,6.99,8.0,3.0
326,352,2,11485,4.99,6.0,2.0
326,356,2,1149,3.99,2.0,0.0
326,369,2,3886,0.99,0.0,0.0
326,413,1,3441,4.99,3.0,0.0
326,500,2,10976,4.99,4.0,0.0
326,505,2,2317,4.99,4.0,0.0
326,537,2,10173,4.99,5.0,2.0
326,564,2,7725,2.99,7.0,3.0
326,625,1,10108,0.99,7.0,4.0
326,778,1,981,4.99,2.0,0.0
326,789,1,1311,4.99,4.0,0.0
326,817,1,7931,4.99,1.0,0.0
326,828,2,8739,2.99,2.0,0.0
326,833,2,8604,4.99,8.0,3.0
326,868,1,11010,0.99,7.0,2.0
326,875,2,4160,7.99,7.0,1.0
326,890,1,12829,2.99,1.0,0.0
327,135,2,2304,5.99,5.0,2.0
327,138,2,10371,0.99,4.0,0.0
327,16,2,1929,6.99,2.0,0.0
327,286,2,11929,6.99,7.0,0.0
327,286,2,13448,0.99,3.0,0.0
327,317,1,15297,2.99,6.0,2.0
327,319,1,15365,3.99,7.0,3.0
327,40,2,11372,4.99,4.0,0.0
327,446,1,7458,1.99,6.0,1.0
327,453,2,15916,9.99,6.0,3.0
327,500,2,13158,2.99,1.0,0.0
327,502,1,653,6.99,2.0,0.0
327,576,2,4445,4.99,5.0,0.0
327,637,1,1294,4.99,3.0,0.0
327,646,2,2637,3.99,7.0,1.0
327,663,2,2273,4.99,2.0,0.0
327,745,2,1577,3.99,7.0,2.0
327,76,1,12016,0.99,4.0,0.0
327,848,1,15386,2.99,6.0,3.0
327,88,2,14847,4.99,4.0,0.0
327,885,1,6618,2.99,2.0,0.0
327,895,1,4521,0.99,2.0,0.0
327,901,2,7808,1.99,4.0,1.0
327,934,2,13360,4.99,2.0,0.0
327,958,2,15828,5.99,3.0,0.0
327,985,1,15969,7.99,0.0,0.0
328,122,2,14755,3.99,2.0,0.0
328,17,2,11174,2.99,4.0,1.0
328,256,2,9557,2.99,6.0,0.0
328,282,2,12825,0.99,7.0,2.0
328,288,2,3024,4.99,1.0,0.0
328,52,2,15179,4.99,1.0,0.0
328,555,1,13609,2.99,5.0,1.0
328,578,2,14939,2.99,1.0,0.0
328,629,2,9835,2.99,8.0,1.0
328,645,2,3239,0.99,9.0,2.0
328,65,2,13681,7.99,1.0,0.0
328,662,1,15863,0.99,6.0,3.0
328,698,2,1980,6.99,3.0,0.0
328,762,2,14307,3.99,3.0,0.0
328,764,1,5450,4.99,1.0,0.0
328,792,2,2243,5.99,1.0,0.0
328,800,1,13907,3.99,9.0,2.0
328,817,1,8577,6.99,4.0,0.0
328,819,1,8780,4.99,0.0,0.0
328,833,2,1670,2.99,6.0,1.0
328,846,2,12175,4.99,6.0,3.0
328,871,1,862,2.99,6.0,0.0
328,897,2,8017,1.99,9.0,6.0
329,104,2,1183,2.99,7.0,3.0
329,160,2,2010,5.99,6.0,2.0
329,178,1,3052,5.99,5.0,0.0
329,18,2,7980,4.99,7.0,1.0
329,226,1,13627,8.99,2.0,0.0
329,267,1,2024,0.99,1.0,0.0
329,275,2,4415,4.99,1.0,0.0
329,284,2,3976,2.99,8.0,3.0
329,288,2,4674,2.99,6.0,0.0
329,294,2,11169,3.99,6.0,1.0
329,347,1,15011,4.99,5.0,0.0
329,406,1,11130,2.99,6.0,1.0
329,460,2,9381,0.99,6.0,3.0
329,485,2,9024,4.99,1.0,0.0
329,534,1,4076,4.99,2.0,0.0
329,538,2,9219,0.99,7.0,0.0
329,585,2,2151,0.99,5.0,1.0
329,602,1,15308,2.99,2.0,0.0
329,619,1,3053,0.99,8.0,5.0
329,679,2,10490,0.99,2.0,0.0
329,730,2,4465,1.99,9.0,6.0
329,740,2,8460,6.99,8.0,3.0
329,775,1,2303,2.99,4.0,0.0
329,838,2,3268,4.99,6.0,1.0
329,842,1,9827,6.99,2.0,0.0
329,861,1,11697,0.99,1.0,0.0
329,890,1,2702,2.99,8.0,3.0
329,91,1,12659,6.99,8.0,3.0
329,936,2,14900,4.99,7.0,4.0
329,956,1,8172,7.99,8.0,1.0
329,956,1,8941,0.99,7.0,0.0
329,979,2,10473,7.99,7.0,1.0
330,129,2,3061,2.99,6.0,3.0
330,133,1,11709,2.99,1.0,0.0
330,200,1,7894,2.99,5.0,0.0
330,23,2,967,7.99,0.0,0.0
330,250,2,3659,2.99,8.0,4.0
330,252,2,12062,2.99,6.0,0.0
330,303,1,3603,4.99,1.0,0.0
330,354,1,1219,6.99,8.0,2.0
330,356,1,1511,5.99,7.0,2.0
330,381,2,2885,0.99,3.0,0.0
330,428,1,5149,2.99,6.0,0.0
330,435,1,2936,4.99,6.0,0.0
330,439,1,12394,2.99,3.0,0.0
330,451,2,12740,4.99,6.0,0.0
330,552,2,10100,4.99,4.0,0.0
330,594,1,6719,2.99,1.0,0.0
330,616,2,704,3.99,1.0,0.0
330,800,2,6678,2.99,1.0,0.0
330,809,2,6656,0.99,4.0,0.0
330,86,1,5750,5.99,1.0,0.0
330,872,2,8680,4.99,3.0,0.0
330,875,1,11259,3.99,3.0,0.0
330,882,1,12867,0.99,0.0,0.0
330,897,2,4124,1.99,7.0,4.0
330,938,1,3760,2.99,2.0,0.0
331,134,2,10188,6.99,2.0,0.0
331,166,1,14628,1.99,4.0,0.0
331,187,2,3613,4.99,4.0,0.0
331,189,2,4326,10.99,5.0,2.0
331,201,1,5885,1.99,1.0,0.0
331,222,2,12533,4.99,7.0,3.0
331,307,1,4063,5.99,7.0,1.0
331,388,1,3871,8.99,0.0,0.0
331,4,1,3505,4.99,1.0,0.0
331,429,2,8995,4.99,1.0,0.0
331,45,2,4051,4.99,5.0,0.0
331,480,2,87,0.99,3.0,0.0
331,501,1,2528,6.99,4.0,1.0
331,524,1,15521,2.99,6.0,0.0
331,529,1,9401,5.99,8.0,5.0
331,571,1,11052,5.99,7.0,1.0
331,6,1,13795,0.99,8.0,5.0
331,620,2,5152,2.99,9.0,4.0
331,638,1,15447,3.99,2.0,0.0
331,700,2,11362,2.99,2.0,0.0
331,716,2,8231,0.99,8.0,2.0
331,717,2,5947,5.99,7.0,1.0
331,791,2,2587,2.99,2.0,0.0
331,797,2,15339,2.99,4.0,0.0
331,835,2,1415,2.99,7.0,1.0
331,838,2,14256,7.99,7.0,2.0
331,922,2,996,2.99,2.0,0.0
332,103,1,8173,6.99,6.0,0.0
332,112,1,7578,4.99,3.0,0.0
332,115,2,10026,4.99,9.0,4.0
332,129,1,10307,0.99,8.0,5.0
332,16,1,5381,2.99,4.0,0.0
332,178,1,4302,6.99,7.0,1.0
332,184,2,10439,0.99,1.0,0.0
332,223,2,12318,4.99,4.0,0.0
332,241,1,15194,0.99,8.0,4.0
332,251,2,7049,7.99,5.0,0.0
332,320,2,11229,5.99,2.0,0.0
332,328,2,1000,6.99,6.0,0.0
332,37,2,11564,2.99,6.0,3.0
332,421,2,9324,1.99,8.0,1.0
332,494,1,5116,2.99,6.0,2.0
332,563,2,5277,1.99,5.0,0.0
332,635,2,4100,6.99,5.0,0.0
332,664,2,15210,3.99,5.0,0.0
332,687,1,9388,5.99,4.0,0.0
332,708,2,600,3.99,6.0,2.0
332,745,2,13673,2.99,1.0,0.0
332,757,2,7418,2.99,9.0,5.0
332,789,2,9921,0.99,5.0,0.0
332,800,2,7934,8.99,7.0,0.0
332,849,1,5388,0.99,7.0,1.0
332,854,2,5440,0.99,7.0,3.0
332,915,1,7577,8.99,2.0,0.0
332,97,2,14783,4.99,6.0,0.0
333,133,1,14740,2.99,,
333,309,2,12661,0.99,4.0,0.0
333,31,2,8719,4.99,5.0,0.0
333,317,1,7246,0.99,1.0,0.0
333,322,1,5645,1.99,3.0,0.0
333,353,2,6958,0.99,0.0,0.0
333,368,1,5892,4.99,4.0,0.0
333,39,2,14057,4.99,9.0,4.0
333,397,1,6275,0.99,8.0,3.0
333,415,2,2149,6.99,3.0,0.0
333,450,2,4,4.99,8.0,3.0
333,503,1,13710,4.99,7.0,4.0
333,544,2,1667,2.99,7.0,3.0
333,577,1,9148,4.99,1.0,0.0
333,600,2,10844,4.99,6.0,1.0
333,604,2,15313,4.99,,
333,623,2,5032,0.99,4.0,0.0
333,658,2,10062,2.99,8.0,1.0
333,696,2,9338,10.99,9.0,3.0
333,698,2,7076,6.99,4.0,1.0
333,789,2,2929,1.99,8.0,1.0
333,816,2,12427,6.99,5.0,2.0
333,823,2,15253,2.99,2.0,0.0
333,9,1,10035,4.99,3.0,0.0
333,966,2,13579,3.99,2.0,0.0
333,981,2,3110,2.99,9.0,2.0
333,986,1,6931,4.99,9.0,3.0
334,155,2,8977,7.99,7.0,1.0
334,165,2,6987,2.99,4.0,0.0
334,205,1,9633,2.99,4.0,1.0
334,208,1,5845,4.99,1.0,0.0
334,211,1,14645,0.99,1.0,0.0
334,248,2,431,8.99,1.0,0.0
334,323,2,10997,7.99,8.0,1.0
334,343,1,5014,4.99,3.0,0.0
334,347,1,1298,4.99,6.0,0.0
334,413,1,15656,4.99,9.0,2.0
334,439,1,14984,7.99,7.0,3.0
334,45,1,6641,5.99,1.0,0.0
334,518,2,10492,2.99,5.0,0.0
334,55,2,1187,4.99,4.0,0.0
334,550,1,12677,4.99,4.0,0.0
334,551,2,2476,0.99,4.0,1.0
334,574,2,14219,0.99,,
334,580,1,3662,4.99,1.0,0.0
334,593,2,13,6.99,1.0,0.0
334,616,1,10408,4.99,1.0,0.0
334,621,2,15669,3.99,7.0,2.0
334,633,2,5434,0.99,8.0,2.0
334,731,2,10207,3.99,3.0,0.0
334,743,2,13876,2.99,2.0,0.0
334,754,2,5818,5.99,2.0,0.0
334,81,1,15548,0.99,9.0,3.0
334,841,1,6749,4.99,6.0,1.0
334,920,1,4603,6.99,5.0,2.0
334,95,1,13325,4.99,0.0,0.0
334,99,2,10879,1.99,4.0,0.0
335,160,2,6624,7.99,8.0,4.0
335,247,2,4279,4.99,5.0,2.0
335,258,2,13267,0.99,5.0,0.0
335,31,2,5024,4.99,3.0,0.0
335,383,2,9428,0.99,7.0,1.0
335,45,1,4032,2.99,8.0,3.0
335,465,2,11541,0.99,7.0,3.0
335,484,2,5252,0.99,8.0,5.0
335,503,1,15101,0.99,6.0,3.0
335,553,2,6906,0.99,5.0,1.0
335,636,1,8634,3.99,2.0,0.0
335,646,1,8855,2.99,8.0,2.0
335,650,2,15005,4.99,1.0,0.0
335,67,2,3329,4.99,1.0,0.0
335,680,2,3607,0.99,4.0,0.0
335,685,2,4016,0.99,2.0,0.0
335,690,2,14014,2.99,5.0,0.0
335,691,2,4387,8.99,8.0,2.0
335,737,2,9361,4.99,2.0,0.0
335,861,2,13622,1.99,4.0,1.0
335,871,1,10606,4.99,1.0,0.0
335,898,2,5728,2.99,4.0,0.0
335,981,2,9125,5.99,3.0,0.0
336,211,1,2212,2.99,5.0,0.0
336,212,1,4323,5.99,6.0,0.0
336,260,2,12926,3.99,3.0,0.0
336,344,1,13022,0.99,8.0,5.0
336,37,2,1478,2.99,1.0,0.0
336,401,1,8407,6.99,1.0,0.0
336,493,2,4595,2.99,5.0,0.0
336,502,1,2954,2.99,4.0,0.0
336,531,2,12323,8.99,1.0,0.0
336,535,1,8275,4.99,5.0,0.0
336,602,2,12794,0.99,3.0,0.0
336,613,1,5649,2.99,5.0,0.0
336,63,1,10055,0.99,0.0,0.0
336,644,1,2575,2.99,9.0,2.0
336,650,1,3204,4.99,0.0,0.0
336,652,1,8607,4.99,1.0,0.0
336,67,2,11743,2.99,7.0,2.0
336,683,2,15073,10.99,5.0,0.0
336,69,2,5667,0.99,6.0,3.0
336,707,2,3349,0.99,7.0,2.0
336,786,2,2719,4.99,7.0,0.0
336,814,1,13689,4.99,2.0,0.0
336,835,1,14295,2.99,5.0,0.0
336,838,1,13066,0.99,6.0,1.0
336,839,2,9306,0.99,1.0,0.0
336,870,2,2475,2.99,1.0,0.0
336,889,1,15848,2.99,4.0,1.0
336,923,2,6263,4.99,0.0,0.0
336,930,2,6382,6.99,5.0,1.0
336,961,1,8951,8.99,2.0,0.0
337,109,1,6305,7.99,8.0,5.0
337,109,1,6212,0.99,4.0,1.0
337,114,1,7410,4.99,9.0,6.0
337,210,2,10765,0.99,2.0,0.0
337,242,2,3626,5.99,4.0,0.0
337,25,2,14118,5.99,6.0,3.0
337,270,2,15292,4.99,,
337,300,1,1969,4.99,5.0,0.0
337,375,1,4091,6.99,9.0,5.0
337,394,1,374,6.99,8.0,1.0
337,448,1,8516,4.99,8.0,5.0
337,457,1,15241,4.99,5.0,0.0
337,482,1,6620,2.99,2.0,0.0
337,526,2,4093,4.99,2.0,0.0
337,532,2,4855,4.99,4.0,0.0
337,560,1,11734,3.99,9.0,3.0
337,601,2,13305,6.99,1.0,0.0
337,631,1,13678,4.99,9.0,5.0
337,637,2,11252,2.99,7.0,0.0
337,735,1,12369,6.99,4.0,0.0
337,736,1,9051,5.99,4.0,0.0
337,767,2,13892,3.99,7.0,1.0
337,786,1,10664,0.99,2.0,0.0
337,805,1,11847,0.99,,
337,827,1,2014,5.99,1.0,0.0
337,875,2,572,4.99,5.0,0.0
337,881,2,839,8.99,1.0,0.0
337,889,1,8919,8.99,3.0,0.0
337,891,2,5050,2.99,7.0,4.0
338,103,1,7584,3.99,2.0,0.0
338,140,2,2495,4.99,1.0,0.0
338,214,2,8766,0.99,3.0,0.0
338,232,1,10791,2.99,0.0,0.0
338,251,2,1510,4.99,7.0,1.0
338,344,1,5309,4.99,2.0,0.0
338,372,1,11719,5.99,8.0,3.0
338,4,1,15173,6.99,8.0,3.0
338,443,1,3772,2.99,2.0,0.0
338,463,1,13284,3.99,0.0,0.0
338,479,2,6236,2.99,4.0,0.0
338,481,2,11064,4.99,3.0,0.0
338,506,1,675,0.99,0.0,0.0
338,529,1,1807,5.99,7.0,4.0
338,601,1,4779,4.99,5.0,1.0
338,606,2,3516,0.99,2.0,0.0
338,611,1,9485,7.99,9.0,2.0
338,626,2,12167,2.99,0.0,0.0
338,638,1,6360,4.99,2.0,0.0
338,677,2,3458,5.99,3.0,0.0
338,720,2,14619,2.99,0.0,0.0
338,738,2,2148,6.99,8.0,5.0
338,776,1,1952,4.99,7.0,1.0
338,778,2,2179,0.99,7.0,4.0
338,835,1,10897,0.99,3.0,0.0
338,861,1,11671,4.99,,
338,89,1,15105,0.99,5.0,0.0
338,97,1,4104,5.99,1.0,0.0
339,1000,1,1536,4.99,4.0,1.0
339,111,2,6425,0.99,9.0,6.0
339,129,2,4243,4.99,2.0,0.0
339,133,2,3146,6.99,7.0,0.0
339,133,2,10338,3.99,9.0,2.0
339,181,1,12631,0.99,4.0,0.0
339,196,1,876,5.99,3.0,0.0
339,26,2,11582,3.99,3.0,0.0
339,268,2,11171,4.99,9.0,3.0
339,402,2,14636,4.99,5.0,2.0
339,444,2,8968,0.99,7.0,4.0
339,460,1,3335,4.99,0.0,0.0
339,502,1,1432,3.99,0.0,0.0
339,511,1,5720,3.99,7.0,0.0
339,514,2,11699,5.99,0.0,0.0
339,526,2,1629,4.99,2.0,0.0
339,533,1,7973,4.99,5.0,1.0
339,58,2,7244,2.99,9.0,3.0
339,586,1,13575,5.99,2.0,0.0
339,602,2,13199,3.99,7.0,2.0
339,704,2,4967,3.99,5.0,2.0
339,727,1,4467,0.99,4.0,0.0
339,737,2,11550,2.99,1.0,0.0
339,753,1,6682,7.99,5.0,2.0
339,79,1,9663,4.99,3.0,0.0
339,810,1,13985,0.99,2.0,0.0
339,846,2,14758,3.99,9.0,6.0
339,859,1,9208,5.99,3.0,0.0
339,917,2,3536,2.99,7.0,4.0
339,922,2,6072,6.99,9.0,2.0
340,141,1,10674,3.99,9.0,3.0
340,16,2,4742,0.99,3.0,0.0
340,169,1,7617,2.99,4.0,1.0
340,173,1,8541,0.99,0.0,0.0
340,234,1,9834,2.99,3.0,0.0
340,244,1,1205,4.99,3.0,0.0
340,248,2,3455,2.99,6.0,0.0
340,322,2,1697,3.99,5.0,0.0
340,345,1,10292,2.99,4.0,1.0
340,353,2,2607,5.99,5.0,0.0
340,383,2,14457,4.99,9.0,3.0
340,414,1,15378,9.99,8.0,5.0
340,433,1,8551,4.99,7.0,3.0
340,443,1,12598,4.99,5.0,0.0
340,452,2,10667,8.99,0.0,0.0
340,483,2,10995,0.99,4.0,1.0
340,502,2,10809,0.99,4.0,0.0
340,551,2,14895,2.99,7.0,4.0
340,647,2,12940,2.99,3.0,0.0
340,647,2,2177,5.99,3.0,0.0
340,708,1,6381,4.99,5.0,1.0
340,747,2,13425,2.99,1.0,0.0
340,760,2,2183,4.99,3.0,0.0
340,794,1,3264,0.99,6.0,1.0
340,809,2,2653,5.99,8.0,3.0
340,88,2,4475,2.99,0.0,0.0
340,891,2,14718,0.99,3.0,0.0
340,934,2,8606,4.99,1.0,0.0
340,937,1,12908,1.99,5.0,0.0
340,969,1,8274,4.99,1.0,0.0
340,988,1,15306,2.99,6.0,0.0
341,112,2,13059,0.99,9.0,5.0
341,166,1,1849,7.99,8.0,2.0
341,17,1,10605,0.99,6.0,3.0
341,233,1,1778,1.99,1.0,0.0
341,3,2,11305,6.99,1.0,0.0
341,376,2,14344,4.99,3.0,0.0
341,451,1,2829,2.99,1.0,0.0
341,490,1,5931,0.99,1.0,0.0
341,650,2,3382,5.99,8.0,5.0
341,651,1,7473,2.99,2.0,0.0
341,705,1,15938,6.99,8.0,4.0
341,71,2,4624,2.99,0.0,0.0
341,734,2,8728,9.99,1.0,0.0
341,791,2,3938,4.99,4.0,1.0
341,804,2,3130,7.99,4.0,0.0
341,822,2,8661,2.99,0.0,0.0
341,837,2,13806,4.99,7.0,3.0
341,856,2,15030,0.99,4.0,0.0
341,897,1,13074,8.99,1.0,0.0
341,927,1,5487,4.99,5.0,0.0
341,936,2,1318,2.99,2.0,0.0
341,937,1,1520,7.99,2.0,0.0
341,979,2,11723,2.99,7.0,1.0
342,116,2,15895,3.99,7.0,3.0
342,151,1,14299,0.99,4.0,0.0
342,165,2,5617,0.99,7.0,0.0
342,172,2,6997,0.99,3.0,0.0
342,197,1,12522,2.99,8.0,4.0
342,253,2,13755,2.99,,
342,257,2,6787,7.99,7.0,4.0
342,275,1,12816,4.99,6.0,3.0
342,285,2,2914,5.99,4.0,1.0
342,298,1,7280,2.99,8.0,4.0
342,39,2,6429,8.99,3.0,0.0
342,405,2,9956,4.99,3.0,0.0
342,406,1,6060,4.99,0.0,0.0
342,484,1,10242,4.99,5.0,2.0
342,51,1,12404,4.99,9.0,4.0
342,521,2,13827,4.99,4.0,0.0
342,557,1,9526,0.99,9.0,4.0
342,569,1,11568,0.99,7.0,0.0
342,598,1,13368,4.99,5.0,0.0
342,63,1,15484,4.99,5.0,0.0
342,70,2,6736,2.99,6.0,0.0
342,716,2,13637,4.99,3.0,0.0
342,717,1,9948,5.99,1.0,0.0
342,72,1,12139,6.99,3.0,0.0
342,739,1,2190,5.99,1.0,0.0
342,785,2,14683,8.99,6.0,0.0
342,846,1,11446,0.99,4.0,1.0
342,879,1,9164,2.99,3.0,0.0
342,948,2,14096,2.99,8.0,2.0
342,956,1,11178,2.99,1.0,0.0
342,969,1,3081,2.99,7.0,3.0
342,980,1,9955,0.99,1.0,0.0
343,115,2,2980,8.99,8.0,3.0
343,151,1,1922,0.99,6.0,1.0
343,173,2,3978,5.99,6.0,0.0
343,226,1,11212,0.99,2.0,0.0
343,251,1,9458,5.99,2.0,0.0
343,251,2,1879,0.99,2.0,0.0
343,304,1,4472,7.99,1.0,0.0
343,309,2,8088,9.99,6.0,0.0
343,35,1,13522,3.99,8.0,4.0
343,370,1,455,3.99,6.0,2.0
343,384,2,5097,4.99,0.0,0.0
343,45,1,11570,2.99,0.0,0.0
343,450,1,8012,5.99,8.0,3.0
343,454,1,1547,4.99,7.0,1.0
343,465,1,2461,6.99,3.0,0.0
343,49,1,13279,4.99,2.0,0.0
343,730,2,10822,0.99,7.0,4.0
343,735,1,102,3.99,9.0,2.0
343,756,2,5337,3.99,4.0,0.0
343,757,1,3407,0.99,5.0,1.0
343,766,1,9739,2.99,5.0,0.0
343,771,1,15973,5.99,3.0,0.0
343,840,1,1564,6.99,0.0,0.0
343,911,1,7069,6.99,3.0,0.0
343,985,2,13866,0.99,8.0,4.0
344,135,1,9788,4.99,3.0,0.0
344,220,2,13033,3.99,0.0,0.0
344,308,1,1475,4.99,9.0,6.0
344,345,1,813,5.99,8.0,5.0
344,352,2,11116,5.99,2.0,0.0
344,356,2,15215,2.99,1.0,0.0
344,376,1,12183,5.99,3.0,0.0
344,392,1,7480,4.99,1.0,0.0
344,424,1,4347,3.99,2.0,0.0
344,496,1,1731,0.99,1.0,0.0
344,523,1,157,2.99,7.0,0.0
344,584,1,14624,0.99,8.0,2.0
344,593,2,14621,0.99,9.0,3.0
344,759,2,13014,4.99,8.0,4.0
344,786,1,8561,2.99,0.0,0.0
344,888,1,4028,5.99,8.0,3.0
344,901,1,6363,5.99,9.0,6.0
344,968,1,1341,3.99,6.0,0.0
345,152,1,8694,8.99,8.0,3.0
345,182,1,363,0.99,4.0,0.0
345,21,1,206,0.99,1.0,0.0
345,253,1,5508,3.99,6.0,1.0
345,39,2,4450,4.99,3.0,0.0
345,597,2,4422,2.99,6.0,1.0
345,603,1,9207,2.99,7.0,1.0
345,605,2,11865,2.99,,
345,655,2,12485,4.99,9.0,4.0
345,673,2,7092,6.99,4.0,1.0
345,693,1,6307,7.99,7.0,2.0
345,738,1,1210,0.99,3.0,0.0
345,775,2,1457,4.99,5.0,1.0
345,787,1,10215,8.99,7.0,3.0
345,80,1,4425,2.99,8.0,1.0
345,882,1,8129,2.99,7.0,3.0
345,882,1,2766,4.99,5.0,1.0
345,891,1,1550,0.99,6.0,3.0
345,944,1,14702,10.99,0.0,0.0
345,948,1,15551,4.99,9.0,3.0
345,970,1,9163,4.99,9.0,2.0
345,980,2,12805,4.99,4.0,0.0
345,982,2,10982,4.99,7.0,3.0
346,142,1,6323,2.99,5.0,2.0
346,249,2,5557,4.99,3.0,0.0
346,257,2,65,4.99,3.0,0.0
346,326,2,10389,3.99,7.0,1.0
346,407,1,1994,5.99,9.0,4.0
346,442,1,6136,4.99,1.0,0.0
346,48,2,15825,5.99,8.0,5.0
346,480,1,3372,2.99,8.0,5.0
346,482,1,9848,4.99,2.0,0.0
346,489,1,11062,4.99,2.0,0.0
346,540,1,5428,4.99,8.0,1.0
346,540,1,6881,8.99,2.0,0.0
346,555,2,11375,4.99,9.0,5.0
346,597,2,3421,2.99,7.0,2.0
346,638,2,15459,2.99,5.0,0.0
346,647,1,10304,5.99,6.0,2.0
346,65,2,14890,5.99,4.0,1.0
346,665,1,15661,8.99,0.0,0.0
346,691,1,7943,6.99,1.0,0.0
346,699,1,8732,8.99,4.0,0.0
346,741,1,11470,2.99,5.0,0.0
346,791,2,9927,2.99,6.0,3.0
346,806,2,9566,4.99,6.0,2.0
346,812,2,8505,6.99,1.0,0.0
346,851,1,4958,8.99,1.0,0.0
346,872,2,15535,0.99,7.0,4.0
346,893,1,4420,4.99,8.0,4.0
346,903,2,10521,0.99,4.0,0.0
346,91,1,8543,0.99,8.0,3.0
346,922,2,8272,5.99,8.0,1.0
346,95,1,15827,0.99,5.0,0.0
346,966,2,810,4.99,3.0,0.0
347,190,2,5471,0.99,0.0,0.0
347,263,1,8153,4.99,4.0,0.0
347,286,2,9876,2.99,6.0,0.0
347,300,2,1711,8.99,1.0,0.0
347,330,2,5819,2.99,5.0,0.0
347,378,1,3605,0.99,3.0,0.0
347,383,1,12399,10.99,7.0,1.0
347,389,1,8148,4.99,3.0,0.0
347,403,1,4232,5.99,6.0,1.0
347,437,2,14958,2.99,3.0,0.0
347,478,2,6121,1.99,5.0,1.0
347,480,1,4523,6.99,1.0,0.0
347,556,1,3092,8.99,1.0,0.0
347,609,2,15426,2.99,9.0,2.0
347,616,1,2274,0.99,6.0,2.0
347,677,2,3326,7.99,8.0,2.0
347,69,2,9013,4.99,1.0,0.0
347,692,2,13314,5.99,2.0,0.0
347,730,1,9856,3.99,9.0,6.0
347,772,1,8771,2.99,6.0,2.0
347,775,1,9582,4.99,5.0,1.0
347,805,2,15555,4.99,8.0,3.0
347,809,2,8176,4.99,5.0,0.0
347,852,2,8378,4.99,8.0,4.0
347,877,2,3026,4.99,5.0,1.0
347,937,2,12195,2.99,7.0,0.0
347,975,1,14894,4.99,4.0,0.0
347,99,1,3666,4.99,8.0,1.0
347,994,1,7811,0.99,3.0,0.0
347,998,2,11738,8.99,,
348,176,2,4633,0.99,3.0,0.0
348,194,2,12884,5.99,1.0,0.0
348,207,1,13602,5.99,9.0,2.0
348,234,2,8500,2.99,1.0,0.0
348,252,1,9482,2.99,9.0,3.0
348,265,1,11262,2.99,5.0,0.0
348,265,1,4556,9.99,5.0,0.0
348,284,2,12564,2.99,0.0,0.0
348,299,1,153,0.99,3.0,0.0
348,322,1,7825,4.99,7.0,2.0
348,349,2,7380,2.99,6.0,2.0
348,450,2,5965,0.99,3.0,0.0
348,488,2,11429,7.99,5.0,2.0
348,501,1,3494,4.99,4.0,1.0
348,545,2,5345,4.99,4.0,0.0
348,558,2,4807,8.99,4.0,1.0
348,562,2,10769,2.99,2.0,0.0
348,574,2,15817,0.99,3.0,0.0
348,578,1,821,0.99,8.0,4.0
348,680,2,8569,4.99,7.0,3.0
348,681,2,2041,8.99,1.0,0.0
348,725,2,13238,2.99,4.0,0.0
348,733,2,13684,0.99,6.0,2.0
348,778,1,10972,2.99,6.0,3.0
348,793,1,15944,4.99,4.0,0.0
348,804,2,7482,6.99,2.0,0.0
348,807,2,1654,2.99,7.0,3.0
348,850,1,4699,0.99,4.0,0.0
348,854,2,8682,4.99,9.0,5.0
