rental_id,rental_date,inventory_id,customer_id,return_date,day_id,month_id,year_id
6589,2022-07-12 09:08:21+03:00,1067,442,2022-07-18 08:16:21+03,23,3,1
6590,2022-07-12 09:13:46+03:00,2846,509,2022-07-16 07:15:46+03,23,3,1
6591,2022-07-12 09:19:35+03:00,3481,273,2022-07-19 09:15:35+03,23,3,1
6592,2022-07-12 09:21:17+03:00,3441,356,2022-07-14 04:35:17+03,23,3,1
6593,2022-07-12 09:25:43+03:00,4458,517,2022-07-13 09:59:43+03,23,3,1
6594,2022-07-12 09:25:48+03:00,1286,458,2022-07-20 04:24:48+03,23,3,1
6595,2022-07-12 09:32:59+03:00,890,409,2022-07-13 04:47:59+03,23,3,1
6596,2022-07-12 09:37:02+03:00,979,479,2022-07-16 12:24:02+03,23,3,1
6597,2022-07-12 09:38:25+03:00,2049,532,2022-07-19 09:58:25+03,23,3,1
6598,2022-07-12 09:41:14+03:00,4348,519,2022-07-21 04:45:14+03,23,3,1
6599,2022-07-12 09:41:48+03:00,3315,389,2022-07-18 14:36:48+03,23,3,1
6600,2022-07-12 09:44:49+03:00,1640,464,2022-07-20 05:22:49+03,23,3,1
6601,2022-07-12 09:50:24+03:00,2382,214,2022-07-20 05:25:24+03,23,3,1
6602,2022-07-12 09:52:55+03:00,3583,425,2022-07-16 15:19:55+03,23,3,1
6603,2022-07-12 09:57:45+03:00,822,365,2022-07-16 07:41:45+03,23,3,1
6604,2022-07-12 10:01:07+03:00,2892,547,2022-07-19 05:12:07+03,23,3,1
6605,2022-07-12 10:03:40+03:00,2805,178,2022-07-13 11:05:40+03,23,3,1
6606,2022-07-12 10:08:50+03:00,337,562,2022-07-20 11:17:50+03,23,3,1
6607,2022-07-12 10:16:50+03:00,3577,244,2022-07-18 09:08:50+03,23,3,1
6608,2022-07-12 10:19:41+03:00,3332,133,2022-07-19 10:19:41+03,23,3,1
6609,2022-07-12 10:20:02+03:00,645,353,2022-07-21 11:16:02+03,23,3,1
6610,2022-07-12 10:20:23+03:00,1604,286,2022-07-16 09:19:23+03,23,3,1
6611,2022-07-12 10:28:33+03:00,235,152,2022-07-17 08:25:33+03,23,3,1
6612,2022-07-12 10:30:07+03:00,3421,460,2022-07-14 12:25:07+03,23,3,1
6613,2022-07-12 10:33:49+03:00,3004,144,2022-07-18 09:28:49+03,23,3,1
6614,2022-07-12 10:36:22+03:00,23,438,2022-07-20 11:03:22+03,23,3,1
6615,2022-07-12 10:37:30+03:00,1833,179,2022-07-20 12:33:30+03,23,3,1
6616,2022-07-12 10:39:56+03:00,2292,248,2022-07-14 11:32:56+03,23,3,1
6617,2022-07-12 10:41:42+03:00,4266,327,2022-07-14 07:34:42+03,23,3,1
6618,2022-07-12 10:50:48+03:00,4062,305,2022-07-14 13:54:48+03,23,3,1
6619,2022-07-12 10:51:03+03:00,2362,337,2022-07-16 05:59:03+03,23,3,1
6620,2022-07-12 10:57:30+03:00,2229,561,2022-07-14 11:47:30+03,23,3,1
6621,2022-07-12 11:04:11+03:00,4350,325,2022-07-13 06:27:11+03,23,3,1
6622,2022-07-12 11:05:34+03:00,4412,302,2022-07-19 15:54:34+03,23,3,1
6623,2022-07-12 11:05:50+03:00,3946,335,2022-07-18 15:59:50+03,23,3,1
6624,2022-07-12 11:06:40+03:00,735,443,2022-07-21 06:57:40+03,23,3,1
6625,2022-07-12 11:16:24+03:00,2418,269,2022-07-17 06:06:24+03,23,3,1
6626,2022-07-12 11:16:46+03:00,626,565,2022-07-17 12:58:46+03,23,3,1
6627,2022-07-12 11:18:08+03:00,2894,211,2022-07-21 06:27:08+03,23,3,1
6628,2022-07-12 11:18:35+03:00,2855,582,2022-07-20 13:34:35+03,23,3,1
6629,2022-07-12 11:30:05+03:00,1843,462,2022-07-14 10:29:05+03,23,3,1
6630,2022-07-12 11:31:43+03:00,2340,204,2022-07-15 07:00:43+03,23,3,1
6631,2022-07-12 11:33:10+03:00,2929,442,2022-07-15 13:36:10+03,23,3,1
6632,2022-07-12 11:35:42+03:00,2908,150,2022-07-13 14:56:42+03,23,3,1
6633,2022-07-12 11:37:18+03:00,2943,50,2022-07-13 11:28:18+03,23,3,1
6634,2022-07-12 11:47:58+03:00,515,273,2022-07-16 17:43:58+03,23,3,1
6635,2022-07-12 11:49:46+03:00,3270,441,2022-07-14 14:15:46+03,23,3,1
6636,2022-07-12 11:57:39+03:00,2852,164,2022-07-19 10:40:39+03,23,3,1
6637,2022-07-12 11:58:02+03:00,207,87,2022-07-13 11:40:02+03,23,3,1
6638,2022-07-12 12:00:44+03:00,3385,587,2022-07-19 06:56:44+03,23,3,1
6639,2022-07-12 12:27:19+03:00,2794,148,2022-07-21 08:28:19+03,23,3,1
6640,2022-07-12 12:33:14+03:00,2165,334,2022-07-20 10:24:14+03,23,3,1
6641,2022-07-12 12:37:52+03:00,201,441,2022-07-13 17:13:52+03,23,3,1
6642,2022-07-12 12:39:22+03:00,174,88,2022-07-18 15:52:22+03,23,3,1
6643,2022-07-12 12:39:39+03:00,2667,285,2022-07-14 13:50:39+03,23,3,1
6644,2022-07-12 12:39:55+03:00,2858,73,2022-07-17 09:41:55+03,23,3,1
6645,2022-07-12 12:41:34+03:00,4061,508,2022-07-15 07:31:34+03,23,3,1
6646,2022-07-12 12:43:53+03:00,1841,8,2022-07-14 07:37:53+03,23,3,1
6647,2022-07-12 12:46:30+03:00,718,356,2022-07-14 18:15:30+03,23,3,1
6648,2022-07-12 12:51:09+03:00,70,57,2022-07-14 18:05:09+03,23,3,1
6649,2022-07-12 12:57:10+03:00,1589,526,2022-07-14 09:24:10+03,23,3,1
6650,2022-07-12 12:57:28+03:00,98,447,2022-07-15 08:06:28+03,23,3,1
6651,2022-07-12 12:59:38+03:00,2200,518,2022-07-13 15:52:38+03,23,3,1
6652,2022-07-12 13:06:17+03:00,614,25,2022-07-19 18:52:17+03,23,3,1
6653,2022-07-12 13:06:28+03:00,2870,458,2022-07-20 12:27:28+03,23,3,1
6654,2022-07-12 13:08:32+03:00,3937,100,2022-07-15 17:17:32+03,23,3,1
6655,2022-07-12 13:09:47+03:00,2282,330,2022-07-14 07:50:47+03,23,3,1
6656,2022-07-12 13:11:36+03:00,3697,553,2022-07-16 17:56:36+03,23,3,1
6657,2022-07-12 13:13:21+03:00,172,27,2022-07-17 11:10:21+03,23,3,1
6658,2022-07-12 13:18:05+03:00,2285,134,2022-07-16 18:45:05+03,23,3,1
6659,2022-07-12 13:20:12+03:00,446,598,2022-07-20 14:58:12+03,23,3,1
6660,2022-07-12 13:20:39+03:00,2367,315,2022-07-16 10:17:39+03,23,3,1
6661,2022-07-12 13:21:06+03:00,1464,99,2022-07-13 15:00:06+03,23,3,1
6662,2022-07-12 13:27:35+03:00,4364,5,2022-07-21 18:35:35+03,23,3,1
6663,2022-07-12 13:28:22+03:00,4578,351,2022-07-15 11:30:22+03,23,3,1
6664,2022-07-12 13:29:14+03:00,2912,587,2022-07-19 13:26:14+03,23,3,1
6665,2022-07-12 13:32:15+03:00,3194,314,2022-07-14 18:09:15+03,23,3,1
6666,2022-07-12 13:36:22+03:00,215,50,2022-07-19 14:53:22+03,23,3,1
6667,2022-07-12 13:37:45+03:00,1498,199,2022-07-14 15:28:45+03,23,3,1
6668,2022-07-12 13:39:55+03:00,1420,355,2022-07-20 07:56:55+03,23,3,1
6669,2022-07-12 13:44:33+03:00,3106,249,2022-07-19 09:54:33+03,23,3,1
6670,2022-07-12 13:48:48+03:00,955,526,2022-07-19 18:55:48+03,23,3,1
6671,2022-07-12 13:49:16+03:00,375,439,2022-07-13 09:03:16+03,23,3,1
6672,2022-07-12 13:50:56+03:00,1997,322,2022-07-13 16:27:56+03,23,3,1
6673,2022-07-12 13:51:54+03:00,2385,399,2022-07-13 18:57:54+03,23,3,1
6674,2022-07-12 13:53:06+03:00,2124,523,2022-07-13 08:09:06+03,23,3,1
6675,2022-07-12 13:53:40+03:00,2294,571,2022-07-19 11:15:40+03,23,3,1
6676,2022-07-12 13:58:14+03:00,2389,516,2022-07-21 08:05:14+03,23,3,1
6677,2022-07-12 13:58:36+03:00,3473,330,2022-07-15 19:50:36+03,23,3,1
6678,2022-07-12 14:01:07+03:00,3664,586,2022-07-14 13:36:07+03,23,3,1
6679,2022-07-12 14:01:56+03:00,2887,43,2022-07-16 19:32:56+03,23,3,1
6680,2022-07-12 14:04:12+03:00,854,368,2022-07-19 13:01:12+03,23,3,1
6681,2022-07-12 14:12:43+03:00,1984,339,2022-07-21 12:49:43+03,23,3,1
6682,2022-07-12 14:14:05+03:00,3433,244,2022-07-17 16:02:05+03,23,3,1
6683,2022-07-12 14:14:42+03:00,2817,583,2022-07-21 13:07:42+03,23,3,1
6684,2022-07-12 14:16:28+03:00,1434,5,2022-07-19 19:03:28+03,23,3,1
6685,2022-07-12 14:18:38+03:00,3804,6,2022-07-13 19:56:38+03,23,3,1
6686,2022-07-12 14:19:23+03:00,2736,128,2022-07-19 19:12:23+03,23,3,1
6687,2022-07-12 14:22:12+03:00,2377,246,2022-07-14 16:05:12+03,23,3,1
6688,2022-07-12 14:22:13+03:00,1568,525,2022-07-16 09:44:13+03,23,3,1
6689,2022-07-12 14:23:02+03:00,4254,447,2022-07-16 17:39:02+03,23,3,1
6690,2022-07-12 14:26:38+03:00,403,192,2022-07-18 15:26:38+03,23,3,1
6691,2022-07-12 14:35:39+03:00,2837,372,2022-07-20 13:20:39+03,23,3,1
6692,2022-07-12 14:37:00+03:00,2014,573,2022-07-20 11:36:00+03,23,3,1
6693,2022-07-12 14:39:23+03:00,586,204,2022-07-19 16:47:23+03,23,3,1
6694,2022-07-12 14:39:39+03:00,3088,550,2022-07-17 15:36:39+03,23,3,1
6695,2022-07-12 14:44:04+03:00,299,273,2022-07-16 16:17:04+03,23,3,1
6696,2022-07-12 14:44:57+03:00,210,103,2022-07-19 15:02:57+03,23,3,1
6697,2022-07-12 14:45:00+03:00,4419,64,2022-07-16 13:16:00+03,23,3,1
6698,2022-07-12 14:45:21+03:00,3411,565,2022-07-15 14:59:21+03,23,3,1
6699,2022-07-12 14:47:22+03:00,3063,184,2022-07-21 18:04:22+03,23,3,1
6700,2022-07-12 14:47:59+03:00,3428,454,2022-07-13 12:28:59+03,23,3,1
6701,2022-07-12 14:48:03+03:00,233,164,2022-07-13 13:55:03+03,23,3,1
6702,2022-07-12 14:50:19+03:00,46,470,2022-07-16 15:41:19+03,23,3,1
6703,2022-07-12 14:50:24+03:00,1590,595,2022-07-20 18:41:24+03,23,3,1
6704,2022-07-12 14:53:11+03:00,4268,363,2022-07-13 09:17:11+03,23,3,1
6705,2022-07-12 14:59:16+03:00,4552,267,2022-07-19 12:37:16+03,23,3,1
6706,2022-07-12 15:07:55+03:00,406,80,2022-07-16 18:26:55+03,23,3,1
6707,2022-07-12 15:10:55+03:00,372,82,2022-07-21 09:36:55+03,23,3,1
6708,2022-07-12 15:20:41+03:00,4049,322,2022-07-16 12:37:41+03,23,3,1
6709,2022-07-12 15:23:09+03:00,806,462,2022-07-20 12:10:09+03,23,3,1
6710,2022-07-12 15:23:40+03:00,2247,257,2022-07-20 13:45:40+03,23,3,1
6711,2022-07-12 15:24:47+03:00,4581,226,2022-07-20 11:35:47+03,23,3,1
6712,2022-07-12 15:27:36+03:00,4218,557,2022-07-16 13:14:36+03,23,3,1
6713,2022-07-12 15:29:06+03:00,1947,370,2022-07-18 18:02:06+03,23,3,1
6714,2022-07-12 15:32:28+03:00,643,386,2022-07-15 19:01:28+03,23,3,1
6715,2022-07-12 15:34:58+03:00,2783,367,2022-07-19 17:09:58+03,23,3,1
6716,2022-07-12 15:35:02+03:00,523,273,2022-07-20 17:03:02+03,23,3,1
6717,2022-07-12 15:38:06+03:00,2283,541,2022-07-18 11:05:06+03,23,3,1
6718,2022-07-12 15:40:37+03:00,739,330,2022-07-15 17:23:37+03,23,3,1
6719,2022-07-12 15:41:16+03:00,2704,151,2022-07-13 16:41:16+03,23,3,1
6720,2022-07-12 15:42:58+03:00,2798,462,2022-07-19 18:39:58+03,23,3,1
6721,2022-07-12 15:44:03+03:00,3124,211,2022-07-19 14:43:03+03,23,3,1
6722,2022-07-12 15:44:57+03:00,2678,499,2022-07-14 17:57:57+03,23,3,1
6723,2022-07-12 15:45:15+03:00,2486,262,2022-07-19 21:18:15+03,23,3,1
6724,2022-07-12 15:47:17+03:00,831,213,2022-07-17 15:31:17+03,23,3,1
6725,2022-07-12 15:48:14+03:00,4494,97,2022-07-16 13:11:14+03,23,3,1
6726,2022-07-12 15:54:25+03:00,3793,407,2022-07-14 19:29:25+03,23,3,1
6727,2022-07-12 15:56:48+03:00,2113,414,2022-07-15 20:49:48+03,23,3,1
6728,2022-07-12 15:58:23+03:00,2495,455,2022-07-19 11:34:23+03,23,3,1
6729,2022-07-12 15:58:25+03:00,1552,532,2022-07-20 15:01:25+03,23,3,1
6730,2022-07-12 15:58:27+03:00,844,593,2022-07-15 12:04:27+03,23,3,1
6731,2022-07-12 15:58:51+03:00,1913,299,2022-07-17 19:42:51+03,23,3,1
6732,2022-07-12 16:04:01+03:00,1476,585,2022-07-21 20:57:01+03,23,3,1
6733,2022-07-12 16:04:24+03:00,2248,446,2022-07-21 21:47:24+03,23,3,1
6734,2022-07-12 16:08:20+03:00,276,428,2022-07-18 11:41:20+03,23,3,1
6735,2022-07-12 16:16:50+03:00,530,342,2022-07-15 18:26:50+03,23,3,1
6736,2022-07-12 16:16:52+03:00,315,304,2022-07-18 21:48:52+03,23,3,1
6737,2022-07-12 16:17:55+03:00,1197,366,2022-07-21 12:11:55+03,23,3,1
6738,2022-07-12 16:22:08+03:00,1221,71,2022-07-18 18:57:08+03,23,3,1
6739,2022-07-12 16:22:08+03:00,2431,139,2022-07-14 16:35:08+03,23,3,1
6740,2022-07-12 16:24:16+03:00,237,359,2022-07-15 10:31:16+03,23,3,1
6741,2022-07-12 16:25:31+03:00,4242,558,2022-07-17 10:50:31+03,23,3,1
6742,2022-07-12 16:29:25+03:00,158,261,2022-07-13 15:13:25+03,23,3,1
6743,2022-07-12 16:30:28+03:00,2565,64,2022-07-14 18:20:28+03,23,3,1
6744,2022-07-12 16:30:51+03:00,1331,524,2022-07-13 15:42:51+03,23,3,1
6745,2022-07-12 16:33:01+03:00,3127,537,2022-07-17 21:52:01+03,23,3,1
6746,2022-07-12 16:33:21+03:00,3651,126,2022-07-13 11:59:21+03,23,3,1
6747,2022-07-12 16:39:27+03:00,3655,540,2022-07-18 15:40:27+03,23,3,1
6748,2022-07-12 16:43:05+03:00,2895,334,2022-07-21 17:13:05+03,23,3,1
6749,2022-07-12 16:49:39+03:00,3838,459,2022-07-18 20:43:39+03,23,3,1
6750,2022-07-12 16:50:34+03:00,1749,312,2022-07-15 21:39:34+03,23,3,1
6751,2022-07-12 16:53:15+03:00,3392,453,2022-07-20 11:23:15+03,23,3,1
6752,2022-07-12 16:55:42+03:00,2591,147,2022-07-18 21:16:42+03,23,3,1
6753,2022-07-12 16:59:24+03:00,1460,114,2022-07-14 13:04:24+03,23,3,1
6754,2022-07-12 17:07:49+03:00,2542,126,2022-07-21 20:43:49+03,23,3,1
6755,2022-07-12 17:08:28+03:00,1174,531,2022-07-13 16:25:28+03,23,3,1
6756,2022-07-12 17:09:48+03:00,547,558,2022-07-17 17:04:48+03,23,3,1
6757,2022-07-12 17:13:49+03:00,4098,546,2022-07-20 11:31:49+03,23,3,1
6758,2022-07-12 17:14:48+03:00,3624,49,2022-07-15 13:29:48+03,23,3,1
6759,2022-07-12 17:16:00+03:00,501,502,2022-07-20 15:20:00+03,23,3,1
6760,2022-07-12 17:17:42+03:00,3645,7,2022-07-18 19:59:42+03,23,3,1
6761,2022-07-12 17:25:33+03:00,3857,262,2022-07-21 20:57:33+03,23,3,1
6762,2022-07-12 17:26:34+03:00,3364,314,2022-07-18 18:38:34+03,23,3,1
6763,2022-07-12 17:29:27+03:00,4407,396,2022-07-21 22:00:27+03,23,3,1
6764,2022-07-12 17:30:47+03:00,2571,433,2022-07-19 16:19:47+03,23,3,1
6765,2022-07-12 17:32:01+03:00,3615,171,2022-07-18 16:03:01+03,23,3,1
6766,2022-07-12 17:46:55+03:00,1819,208,2022-07-17 19:36:55+03,23,3,1
6767,2022-07-12 17:47:51+03:00,3418,151,2022-07-19 23:17:51+03,23,3,1
6768,2022-07-12 17:48:54+03:00,1687,63,2022-07-21 16:39:54+03,23,3,1
6769,2022-07-12 17:49:40+03:00,2080,360,2022-07-20 12:14:40+03,23,3,1
6770,2022-07-12 17:54:40+03:00,1113,396,2022-07-17 17:56:40+03,23,3,1
6771,2022-07-12 17:55:35+03:00,3810,89,2022-07-18 12:47:35+03,23,3,1
6772,2022-07-12 17:55:39+03:00,3346,12,2022-07-18 19:52:39+03,23,3,1
6773,2022-07-12 17:56:08+03:00,868,171,2022-07-13 20:42:08+03,23,3,1
6774,2022-07-12 18:01:44+03:00,2909,383,2022-07-19 16:11:44+03,23,3,1
6775,2022-07-12 18:02:09+03:00,2398,348,2022-07-20 18:31:09+03,23,3,1
6776,2022-07-12 18:04:40+03:00,4089,351,2022-07-20 17:05:40+03,23,3,1
6777,2022-07-12 18:06:00+03:00,4503,381,2022-07-14 23:57:00+03,23,3,1
6778,2022-07-12 18:10:50+03:00,4468,404,2022-07-17 16:51:50+03,23,3,1
6779,2022-07-12 18:18:12+03:00,1255,121,2022-07-13 19:56:12+03,23,3,1
6780,2022-07-12 18:21:47+03:00,3783,533,2022-07-15 21:52:47+03,23,3,1
6781,2022-07-12 18:23:25+03:00,2742,199,2022-07-20 20:46:25+03,23,3,1
6782,2022-07-12 18:27:56+03:00,3633,506,2022-07-13 14:11:56+03,23,3,1
6783,2022-07-12 18:28:49+03:00,197,578,2022-07-15 19:27:49+03,23,3,1
6784,2022-07-12 18:30:57+03:00,4448,69,2022-07-18 22:46:57+03,23,3,1
6785,2022-07-12 18:32:33+03:00,2011,546,2022-07-16 14:42:33+03,23,3,1
6786,2022-07-12 18:33:28+03:00,1481,342,2022-07-18 23:48:28+03,23,3,1
6787,2022-07-12 18:33:44+03:00,1162,460,2022-07-20 17:38:44+03,23,3,1
6788,2022-07-12 18:34:40+03:00,1973,76,2022-07-14 19:02:40+03,23,3,1
6789,2022-07-12 18:34:59+03:00,4486,400,2022-07-17 23:43:59+03,23,3,1
6790,2022-07-12 18:35:07+03:00,1495,144,2022-07-20 17:32:07+03,23,3,1
6791,2022-07-12 18:37:28+03:00,510,571,2022-07-20 13:20:28+03,23,3,1
6792,2022-07-12 18:37:55+03:00,103,148,2022-07-21 18:04:55+03,23,3,1
6793,2022-07-12 18:38:23+03:00,813,233,2022-07-20 19:36:23+03,23,3,1
6794,2022-07-12 18:41:00+03:00,1489,245,2022-07-21 22:52:00+03,23,3,1
6795,2022-07-12 18:44:16+03:00,227,291,2022-07-16 16:48:16+03,23,3,1
6796,2022-07-12 18:47:06+03:00,1536,469,2022-07-14 16:38:06+03,23,3,1
6797,2022-07-12 18:49:11+03:00,275,115,2022-07-19 14:11:11+03,23,3,1
6798,2022-07-12 18:52:13+03:00,2778,42,2022-07-14 17:11:13+03,23,3,1
6799,2022-07-12 19:03:56+03:00,3742,599,2022-07-21 22:32:56+03,23,3,1
6800,2022-07-12 19:09:08+03:00,872,500,2022-07-22 00:25:08+03,23,3,1
6801,2022-07-12 19:14:17+03:00,2942,298,2022-07-17 13:54:17+03,23,3,1
6802,2022-07-12 19:21:49+03:00,2676,490,2022-07-14 20:01:49+03,23,3,1
6803,2022-07-12 19:22:06+03:00,1554,269,2022-07-21 13:37:06+03,23,3,1
6804,2022-07-12 19:23:01+03:00,1758,262,2022-07-21 21:38:01+03,23,3,1
6805,2022-07-12 19:31:43+03:00,656,179,2022-07-17 16:36:43+03,23,3,1
6806,2022-07-12 19:33:53+03:00,669,376,2022-07-18 18:28:53+03,23,3,1
6807,2022-07-12 19:36:42+03:00,362,263,2022-07-19 01:33:42+03,23,3,1
6808,2022-07-12 19:51:54+03:00,3455,168,2022-07-17 17:10:54+03,23,3,1
6809,2022-07-12 19:54:19+03:00,2802,485,2022-07-20 18:58:19+03,23,3,1
6810,2022-07-12 19:54:33+03:00,1572,107,2022-07-20 19:39:33+03,23,3,1
6811,2022-07-12 20:03:25+03:00,2227,553,2022-07-20 20:33:25+03,23,3,1
6812,2022-07-12 20:03:50+03:00,135,54,2022-07-16 18:30:50+03,23,3,1
6813,2022-07-12 20:11:58+03:00,1863,579,2022-07-18 22:37:58+03,23,3,1
6814,2022-07-12 20:14:10+03:00,3236,468,2022-07-17 16:16:10+03,23,3,1
6815,2022-07-12 20:18:50+03:00,2963,290,2022-07-18 23:09:50+03,23,3,1
6816,2022-07-12 20:19:57+03:00,184,135,2022-07-20 00:53:57+03,23,3,1
6817,2022-07-12 20:20:54+03:00,1013,153,2022-07-21 02:03:54+03,23,3,1
6818,2022-07-12 20:21:01+03:00,1253,198,2022-07-13 23:14:01+03,23,3,1
6819,2022-07-12 20:21:30+03:00,223,243,2022-07-14 17:14:30+03,23,3,1
6820,2022-07-12 20:22:10+03:00,623,363,2022-07-14 15:25:10+03,23,3,1
6821,2022-07-12 20:23:39+03:00,1592,300,2022-07-19 23:06:39+03,23,3,1
6822,2022-07-12 20:24:31+03:00,795,557,2022-07-18 01:13:31+03,23,3,1
6823,2022-07-12 20:26:46+03:00,858,579,2022-07-21 17:23:46+03,23,3,1
6824,2022-07-12 20:28:12+03:00,2342,281,2022-07-15 21:24:12+03,23,3,1
6825,2022-07-12 20:32:02+03:00,1708,408,2022-07-17 01:21:02+03,23,3,1
6826,2022-07-12 20:33:45+03:00,1529,283,2022-07-13 21:09:45+03,23,3,1
6827,2022-07-12 20:38:51+03:00,874,502,2022-07-14 22:10:51+03,23,3,1
6828,2022-07-12 20:38:59+03:00,4184,361,2022-07-17 01:25:59+03,23,3,1
6829,2022-07-12 20:42:55+03:00,1943,578,2022-07-17 19:58:55+03,23,3,1
6830,2022-07-12 20:44:04+03:00,924,163,2022-07-16 23:39:04+03,23,3,1
6831,2022-07-12 20:51:41+03:00,444,220,2022-07-20 15:29:41+03,23,3,1
6832,2022-07-12 20:53:34+03:00,912,301,2022-07-20 00:21:34+03,23,3,1
6833,2022-07-12 20:53:37+03:00,897,533,2022-07-19 15:42:37+03,23,3,1
6834,2022-07-12 20:58:03+03:00,1444,367,2022-07-18 02:41:03+03,23,3,1
6835,2022-07-12 20:58:05+03:00,2744,113,2022-07-15 19:45:05+03,23,3,1
6836,2022-07-12 20:59:45+03:00,1203,533,2022-07-22 00:47:45+03,23,3,1
6837,2022-07-12 21:01:30+03:00,3492,354,2022-07-18 01:42:30+03,23,3,1
6838,2022-07-12 21:03:19+03:00,3900,357,2022-07-16 01:48:19+03,23,3,1
6839,2022-07-12 21:03:22+03:00,1381,323,2022-07-21 20:34:22+03,23,3,1
6840,2022-07-12 21:04:24+03:00,2265,108,2022-07-15 01:58:24+03,23,3,1
6841,2022-07-12 21:07:55+03:00,3376,366,2022-07-20 00:47:55+03,23,3,1
6842,2022-07-12 21:14:05+03:00,746,561,2022-07-21 01:15:05+03,23,3,1
6843,2022-07-12 21:14:53+03:00,3211,482,2022-07-18 18:07:53+03,23,3,1
6844,2022-07-12 21:20:41+03:00,3833,414,2022-07-14 17:27:41+03,23,3,1
6845,2022-07-12 21:20:45+03:00,1214,18,2022-07-17 02:06:45+03,23,3,1
6846,2022-07-12 21:22:37+03:00,346,63,2022-07-21 20:53:37+03,23,3,1
6847,2022-07-12 21:24:07+03:00,1782,433,2022-07-14 19:03:07+03,23,3,1
6848,2022-07-12 21:29:19+03:00,4307,479,2022-07-20 00:03:19+03,23,3,1
6849,2022-07-12 21:30:42+03:00,1145,433,2022-07-17 23:26:42+03,23,3,1
6850,2022-07-12 21:32:14+03:00,664,280,2022-07-17 23:03:14+03,23,3,1
6851,2022-07-12 21:33:49+03:00,2182,75,2022-07-13 22:01:49+03,23,3,1
6852,2022-07-12 21:38:11+03:00,4006,299,2022-07-20 02:14:11+03,23,3,1
6853,2022-07-12 21:38:57+03:00,3173,151,2022-07-16 18:28:57+03,23,3,1
6854,2022-07-12 21:46:29+03:00,2657,24,2022-07-15 18:56:29+03,23,3,1
6855,2022-07-12 21:50:16+03:00,4338,275,2022-07-15 00:25:16+03,23,3,1
6856,2022-07-12 21:53:30+03:00,424,196,2022-07-13 17:22:30+03,23,3,1
6857,2022-07-12 21:53:51+03:00,1095,516,2022-07-19 16:12:51+03,23,3,1
6858,2022-07-12 21:53:57+03:00,4108,321,2022-07-17 21:48:57+03,23,3,1
6859,2022-07-12 21:54:17+03:00,2907,91,2022-07-18 15:59:17+03,23,3,1
6860,2022-07-12 21:56:52+03:00,354,83,2022-07-13 18:02:52+03,23,3,1
6861,2022-07-12 21:58:09+03:00,3477,231,2022-07-18 17:48:09+03,23,3,1
6862,2022-07-12 21:58:34+03:00,229,484,2022-07-21 18:57:34+03,23,3,1
6863,2022-07-12 21:59:25+03:00,2252,38,2022-07-19 17:52:25+03,23,3,1
6864,2022-07-12 22:02:40+03:00,1428,175,2022-07-20 02:39:40+03,23,3,1
6865,2022-07-12 22:03:44+03:00,2481,312,2022-07-15 03:55:44+03,23,3,1
6866,2022-07-12 22:06:47+03:00,3354,190,2022-07-19 18:59:47+03,23,3,1
6867,2022-07-12 22:10:17+03:00,719,306,2022-07-16 00:34:17+03,23,3,1
6868,2022-07-12 22:12:06+03:00,3546,278,2022-07-13 20:37:06+03,23,3,1
6869,2022-07-12 22:13:45+03:00,3102,13,2022-07-17 00:09:45+03,23,3,1
6870,2022-07-12 22:13:49+03:00,3612,204,2022-07-14 22:11:49+03,23,3,1
6871,2022-07-12 22:15:04+03:00,3246,86,2022-07-18 20:19:04+03,23,3,1
6872,2022-07-12 22:20:50+03:00,802,161,2022-07-17 03:51:50+03,23,3,1
6873,2022-07-12 22:20:53+03:00,4478,539,2022-07-19 21:41:53+03,23,3,1
6874,2022-07-12 22:23:05+03:00,3420,172,2022-07-19 02:09:05+03,23,3,1
6875,2022-07-12 22:32:50+03:00,34,531,2022-07-16 23:12:50+03,23,3,1
6876,2022-07-12 22:32:58+03:00,3968,231,2022-07-18 20:01:58+03,23,3,1
6877,2022-07-12 22:37:13+03:00,2428,363,2022-07-19 22:13:13+03,23,3,1
6878,2022-07-12 22:37:37+03:00,1901,416,2022-07-20 17:40:37+03,23,3,1
6879,2022-07-12 22:41:35+03:00,1473,229,2022-07-17 04:22:35+03,23,3,1
6880,2022-07-12 22:46:35+03:00,2496,346,2022-07-21 02:26:35+03,23,3,1
6881,2022-07-12 22:50:39+03:00,2469,166,2022-07-14 23:01:39+03,23,3,1
6882,2022-07-12 22:50:48+03:00,468,596,2022-07-19 18:00:48+03,23,3,1
6883,2022-07-12 22:52:41+03:00,3642,17,2022-07-21 01:13:41+03,23,3,1
6884,2022-07-12 22:56:04+03:00,3972,159,2022-07-15 21:21:04+03,23,3,1
6885,2022-07-12 22:58:04+03:00,4533,429,2022-07-18 18:56:04+03,23,3,1
6886,2022-07-12 23:00:23+03:00,4487,542,2022-07-21 19:46:23+03,23,3,1
6887,2022-07-12 23:01:11+03:00,1896,490,2022-07-17 23:49:11+03,23,3,1
6888,2022-07-12 23:01:22+03:00,2919,198,2022-07-20 22:16:22+03,23,3,1
6889,2022-07-12 23:03:03+03:00,2538,473,2022-07-14 02:47:03+03,23,3,1
6890,2022-07-12 23:07:35+03:00,3189,507,2022-07-14 18:59:35+03,23,3,1
6891,2022-07-12 23:10:04+03:00,1567,138,2022-07-14 01:03:04+03,23,3,1
6892,2022-07-12 23:20:11+03:00,2611,377,2022-07-21 20:55:11+03,23,3,1
6893,2022-07-12 23:20:50+03:00,1347,315,2022-07-21 01:42:50+03,23,3,1
